danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,cluster
0.735,0.982,0,-4.687,1,0.207,0.0126,0.883,0.0963,0.443,148.83,34rGXFxnQAymDVspFhVmi1,9
0.774,0.942,7,-9.4,1,0.0517,0.0162,0.934,0.112,0.52,141.008,0p52P3yYhLpf8PAg8LgYTg,13
0.767,0.92,1,-4.904,0,0.0455,0.0104,0.9,0.116,0.172,145.0,7xDwOTRiGqEEjrCAICr2hg,0
0.733,0.825,7,-9.69,1,0.0584,0.245,0.9,0.11,0.383,133.051,2KGMOxDSWwLuOzqlOEZVtt,13
0.674,0.876,1,-8.566,1,0.0535,0.0183,0.886,0.108,0.268,139.993,7mRij1PjuePPdZuBImOF0w,9
0.734,0.977,6,-5.805,1,0.0809,0.000718,0.918,0.0826,0.747,148.878,6XgF8Dzb60FarXQPcCHVR1,13
0.759,0.962,7,-8.938,1,0.0622,0.0865,0.929,0.117,0.388,138.013,1iANSHPIfUTITpXWg7f6V5,13
0.56,0.929,7,-7.281,1,0.079,0.00986,0.779,0.249,0.0987,137.98,3aH5iUNmcYYwDze6b28rZp,13
0.758,0.824,1,-8.502,0,0.069,0.00237,0.752,0.112,0.4,146.005,4TMQ3FMRIZcRAD3PB6zka1,0
0.861,0.589,11,-11.925,0,0.208,0.635,0.899,0.112,0.254,139.999,7wNcXea6DSRjsglNZgooQH,8
0.586,0.991,6,-7.215,0,0.0568,0.0085,0.932,0.119,0.454,133.998,3Eh0WrW2jupqF6DG3DcWER,0
0.754,0.891,11,-13.698,0,0.0457,0.262,0.926,0.113,0.421,145.012,4iJLIVZcEg8l7CDApgCsl6,8
0.757,0.972,1,-10.584,1,0.0648,0.895,0.957,0.0946,0.785,147.002,6ildRDyze9VsC9GC9rx6s3,9
0.759,0.961,1,-10.297,1,0.166,0.156,0.885,0.112,0.311,145.004,1bfuC5bH5Iy0xTscf73Sxl,9
0.752,0.957,10,-10.052,0,0.0644,0.0221,0.85,0.111,0.0398,130.996,2LY3MPftu5NPiJUXWho89p,8
0.777,0.971,7,-8.996,1,0.103,0.0319,0.918,0.0982,0.239,136.027,4tSLamDuHB9Smaape5vn3M,13
0.588,0.98,10,-8.015,0,0.0452,0.000405,0.903,0.0834,0.345,134.973,7MAUxOdAdUwMzDeRDbTt09,8
0.761,0.996,1,-4.43,1,0.148,0.211,0.921,0.098,0.216,137.997,62elOrWuEnNGMPrEuDV6y2,9
0.779,0.868,7,-7.968,1,0.0675,0.183,0.939,0.109,0.823,136.994,03q3aU2IVNKpiiJ9BFVcH9,13
0.721,0.859,7,-8.161,1,0.059,0.035,0.908,0.167,0.0544,144.992,0IRpuPTFibkb4wtHPM3WOO,13
0.639,0.997,11,-4.704,0,0.087,0.00986,0.197,0.133,0.271,139.981,3EcZhPKhaKHZB9jEGpg2E9,8
0.59,0.985,0,-8.512,1,0.0471,0.392,0.873,0.145,0.37,139.996,5HKfeFfioT3sE73igP3Dvh,9
0.74,0.909,0,-10.744,1,0.0451,0.0586,0.865,0.124,0.0329,131.985,4XLOOYIAlLjPRQyRvozKj4,9
0.657,0.96,7,-11.18,1,0.109,0.00867,0.894,0.114,0.24,146.025,6xKFdMsMnMrSz0OqGm5EnJ,13
0.726,0.941,1,-11.704,0,0.111,0.105,0.904,0.109,0.411,145.01,2suCaA7c3swd5mKvLwv0U2,0
0.512,0.957,0,-10.27,1,0.0492,0.0152,0.831,0.126,0.569,148.016,3g0JN3Y4zlmLvPzaC3vdrI,9
0.768,0.766,1,-9.621,0,0.0893,0.0948,0.893,0.46,0.406,145.013,4zGS5Xc4onY7QHD3sAVohR,2
0.568,0.915,7,-8.402,1,0.123,0.047,0.492,0.0771,0.24,142.99,1Dl0vQlALMHLTAYQjJPDC6,13
0.764,0.97,1,-10.392,0,0.0425,0.578,0.943,0.112,0.187,136.496,68AOy84HqhMYIQLxdl7bJ7,0
0.758,0.979,2,-10.356,1,0.0588,0.000989,0.885,0.129,0.733,143.99,1fAeBD7StKvaRWyBgUK8vw,9
0.623,0.938,1,-10.002,1,0.0743,0.0076,0.919,0.108,0.657,144.971,55pCuyEgB1YnSTT1Elc49X,9
0.776,0.844,7,-11.089,1,0.0892,0.128,0.935,0.367,0.276,140.01,0CcajrJWa9kXx0s2r26v68,13
0.71,0.923,10,-9.331,0,0.146,0.0303,0.853,0.113,0.112,140.012,0Lbig5upSKJq8YSo1Vv88a,8
0.778,0.907,1,-9.206,1,0.058,0.054,0.954,0.111,0.0533,138.008,6MspMpjQ4kORyrjn21ZmfI,9
0.631,0.949,4,-9.858,0,0.0458,0.000854,0.917,0.123,0.361,131.946,1ghTDwSwvT8Q5DZfViNMyj,0
0.774,0.939,7,-7.841,1,0.0508,0.00918,0.947,0.108,0.0375,133.342,2H1BFQsXukj5pu5OkAs0GL,13
0.777,0.912,11,-6.91,0,0.0548,0.00141,0.851,0.113,0.107,136.991,0uYSc8ZyWOM9GMx7764USh,8
0.623,0.761,2,-11.838,1,0.075,0.0238,0.799,0.11,0.142,142.008,4xNbwq1oee67WfhWjkHbnI,9
0.686,0.798,7,-11.782,1,0.0712,0.753,0.919,0.111,0.252,142.999,7KUsyAmIprstUtag35IMhd,13
0.767,0.957,6,-7.458,1,0.0802,0.136,0.812,0.111,0.0616,138.02,6kpqNlDgOyOvCXkJiK0jl3,13
0.659,0.916,7,-9.921,1,0.0789,0.39,0.869,0.141,0.382,136.998,2xVpwxRBbwLymx8sSD0Enc,13
0.731,0.966,9,-7.044,0,0.0826,1.4e-05,0.946,0.0646,0.406,139.99,51vjuLz5Qux3iax178W0pt,8
0.776,0.909,1,-7.918,1,0.0652,0.00228,0.95,0.109,0.345,137.646,3OjHcbUm44OSxQyJYk4zgk,9
0.786,0.99,2,-9.568,1,0.0807,0.42,0.951,0.111,0.484,136.003,6FcjJ0EMmjCRJaV0npfpzx,9
0.753,0.723,4,-15.675,0,0.0614,0.000149,0.787,0.112,0.197,141.984,6D30cEZPcgzVP4gbBrRLqc,0
0.757,0.876,7,-11.452,1,0.188,0.00575,0.865,0.107,0.111,143.003,3Di53dQf2buKxX689pk5sF,13
0.785,0.874,7,-8.874,1,0.0745,0.649,0.96,0.112,0.571,136.993,3AqGcmPuy0g1p3OdR13RwL,13
0.781,0.895,6,-13.775,0,0.0793,0.248,0.958,0.111,0.59,138.003,2Qg4XOHy4ZFJ2uofjHsod2,0
0.763,0.808,4,-10.764,1,0.178,0.0645,0.852,0.11,0.236,145.018,6qn23ZgU6Y2PUY4Khs6sji,9
0.784,0.7,1,-9.282,1,0.0741,0.00113,0.849,0.104,0.26,138.013,4gygbDVF4908xBeEmtWA80,9
0.722,0.762,7,-8.616,1,0.0591,0.00279,0.929,0.112,0.0399,137.991,0EPYJJfiPxkpSPUSyeb2rJ,13
0.774,0.922,0,-12.285,1,0.0706,0.568,0.966,0.111,0.758,141.993,3kYLMSQlo2f8rTWKxvSadP,9
0.79,0.777,7,-9.711,1,0.0468,0.0647,0.902,0.108,0.401,133.012,1GUiqTkywtf2c3FN4oOobA,13
0.775,0.81,7,-9.116,1,0.0682,0.223,0.95,0.108,0.506,142.002,2ZYMSeqygz0l1nih2NsiqF,13
0.767,0.942,1,-8.521,1,0.0744,0.225,0.942,0.106,0.689,137.005,7xC3EaWu45UhklgPVA38a4,9
0.727,0.821,4,-10.345,0,0.0414,1.73e-05,0.927,0.118,0.0361,136.995,6yce2CzKDaIYrN4YCkRSgQ,0
0.716,0.577,11,-16.694,1,0.0552,0.883,0.97,0.111,0.0497,132.014,53D51WiEOapVDCKCYIspg2,14
0.757,0.937,6,-8.288,0,0.0705,0.0232,0.901,0.111,0.277,144.014,4rErpD5IMMWZn4SPOANHWD,0
0.587,0.975,4,-7.707,0,0.0777,0.00588,0.65,0.127,0.156,139.985,6QnzBERPqOXFSgbrCZSqYL,0
0.755,0.938,7,-12.379,1,0.0452,0.227,0.804,0.46,0.0376,139.003,2GSwonuvjFWcHGv23K8Vbj,2
0.745,0.919,11,-9.42,0,0.0793,0.13,0.856,0.09,0.649,137.008,3UNfKOylBfUfWCiadPQP5Z,8
0.585,0.955,4,-9.348,1,0.104,0.000274,0.689,0.0933,0.296,148.001,5BSxpQHiBuV6D7SKnJ7rn0,9
0.584,0.886,6,-10.052,0,0.0422,0.000885,0.924,0.0989,0.374,132.982,4zOXRNkLIdojrvCYQi9QUv,0
0.693,0.854,4,-8.939,0,0.0634,0.523,0.907,0.111,0.259,141.002,15bRI3ASwq3yopUdL2u5U4,0
0.774,0.762,7,-8.758,1,0.157,0.00965,0.896,0.111,0.285,144.003,2lkfmhNbuOZU89LP3dA0Yc,13
0.725,0.977,7,-6.138,1,0.0609,0.0573,0.608,0.11,0.531,140.013,4vufDB7IrFG7K8lwtRcbKv,13
0.774,0.969,11,-8.324,0,0.0707,0.322,0.914,0.112,0.576,139.001,2c5sh8JOry5LCmnpRNJWDb,8
0.665,0.948,11,-8.999,0,0.051,0.000146,0.879,0.108,0.349,148.017,1ljxz0wW5w89d8aA0cEnPE,8
0.761,0.793,11,-10.997,0,0.0467,0.0509,0.894,0.0932,0.0576,138.028,0ZtIBsC7jqD2DsCSpF2HkJ,8
0.751,0.941,6,-10.177,1,0.0523,0.433,0.933,0.111,0.914,144.991,7qp2NFrzqmarNPDK6YvMMI,13
0.693,0.852,1,-13.388,1,0.0744,0.0402,0.823,0.111,0.66,145.014,4wQIOFcy6stbK6ZhRxvJiu,9
0.777,0.91,4,-10.05,0,0.0412,0.00248,0.925,0.112,0.358,135.015,5Gjy4xKZSHLlFjWaQ0qgTu,0
0.768,0.955,6,-8.971,1,0.103,0.0746,0.923,0.13,0.486,139.892,1Gfp0d7x77Punw9Oi7rnwp,13
0.779,0.872,10,-11.206,0,0.0609,0.318,0.914,0.104,0.587,138.003,432fKIhBmmY6cskR9efVdY,8
0.781,0.965,11,-11.086,0,0.055,0.0277,0.893,0.111,0.578,135.004,6hcSgbghQ5koCC76rGWGPu,8
0.757,0.848,10,-9.495,0,0.162,0.026,0.901,0.102,0.337,133.97,2feqZ1q2bDFjjFSth6oepz,8
0.76,0.934,1,-7.452,1,0.121,0.566,0.87,0.111,0.163,143.997,0QBCQcRTC0o4Lp1zeQj9JX,9
0.784,0.895,11,-12.757,0,0.105,0.00824,0.93,0.105,0.142,135.986,38B6KuByJZUlr89MjdzZGu,8
0.766,0.976,6,-11.386,1,0.072,0.253,0.871,0.111,0.0685,137.011,2UT4RQtd4zOGM6ggab1uYu,13
0.757,0.924,1,-4.724,0,0.183,0.17,0.855,0.0988,0.0391,145.004,4CBNb5yWXedFYTffVMBFzM,0
0.715,0.994,7,-7.698,1,0.0816,0.00117,0.92,0.144,0.165,144.999,7MvZ9YjpdzNYODAy5TuPdA,13
0.736,0.982,4,-7.456,0,0.133,0.123,0.91,0.099,0.418,143.001,4fLyUKElwy9CmnEswgJEMm,0
0.692,0.871,1,-7.344,1,0.0654,0.00273,0.904,0.122,0.144,146.991,6JHoy3AaBpcZNMdxEsIcWJ,9
0.789,0.871,1,-9.779,1,0.0464,0.000686,0.902,0.102,0.0805,133.003,0PIiQMmxcEIVke8GEy7CfQ,9
0.77,0.888,6,-11.022,1,0.0843,0.311,0.944,0.112,0.0318,138.005,2wKfj8XfoQ8WUtCfQgI0wJ,13
0.765,0.821,10,-10.259,0,0.056,0.051,0.847,0.111,0.317,139.991,5uVTnstQckfgGRc6J3eS1A,8
0.764,0.932,8,-11.929,1,0.0583,0.000864,0.929,0.0918,0.0794,145.006,5iI5GncjXeArFdkxKaZQLl,13
0.682,0.904,11,-5.947,0,0.0928,0.00296,0.862,0.116,0.527,138.993,1n2T2doQVvhafKEYlg6Nq7,8
0.747,0.962,1,-9.883,1,0.0664,0.55,0.934,0.111,0.144,146.023,5LkEUzz2Oz07g5wGETfUmV,9
0.77,0.856,4,-9.167,0,0.0471,5.08e-05,0.925,0.113,0.128,138.021,2B9ZGLnJMLCrivNGRuxO6n,0
0.808,0.732,2,-10.953,0,0.0745,0.0632,0.956,0.0949,0.163,125.987,14muTWWLEH6ASYDSKZ5CGW,0
0.623,0.905,6,-12.098,0,0.0821,0.0914,0.885,0.111,0.0556,140.003,5VmAzkRGTYtnTTfET2eI2s,0
0.759,0.968,6,-5.182,0,0.0621,0.000383,0.885,0.0998,0.326,142.002,6LPTKfW7VORgEuV5YRBE5k,0
0.776,0.914,6,-6.85,0,0.18,0.0061,0.795,0.106,0.35,138.003,0QSO7rn7YAzEpgtzCI8oow,0
0.763,0.908,7,-9.399,1,0.0508,0.147,0.916,0.109,0.584,133.005,6hVhrxwlMD1TV83hNOC66y,13
0.778,0.879,7,-12.056,1,0.0469,0.313,0.959,0.111,0.266,142.013,6zefvWB1TYhck7I8wOw0um,13
0.78,0.848,11,-11.631,0,0.0625,0.000648,0.895,0.108,0.0299,135.993,37HYiqe4GrBhIqSbK91Zld,8
0.73,0.92,6,-7.558,0,0.0681,0.593,0.94,0.111,0.281,143.006,2vbrO8tPbvrhrZiPE7uUxX,0
0.755,0.951,1,-9.185,1,0.0401,0.299,0.938,0.111,0.227,142.949,2pxybF72HNkwHuSipF9Pnm,9
0.728,0.778,6,-10.292,1,0.1,0.037,0.909,0.113,0.664,139.941,0fj0D3kBR9ZzRbbwwBa767,13
0.892,0.937,11,-7.705,0,0.232,0.474,0.826,0.108,0.175,145.003,3PF7gvIY2KUl8jDh1EFwz5,8
0.707,0.999,11,-8.34,0,0.094,0.112,0.797,0.11,0.147,144.001,1t2ZeLIlL1p6UgdOT3leSy,8
0.771,0.726,6,-9.219,1,0.0695,0.156,0.93,0.107,0.163,142.918,2IRpH6t6rB9Xl7HOGWoThb,13
0.704,0.947,1,-9.178,0,0.128,0.0537,0.884,0.107,0.71,144.988,0A0fcy2va5htuygUBlENlf,0
0.775,0.958,10,-8.309,0,0.0492,0.00116,0.922,0.166,0.851,140.021,0furrok7ULhObZZoyuGtxu,8
0.715,0.887,1,-11.522,1,0.107,0.00861,0.916,0.0914,0.514,141.998,2M6zEeMZ90wwi3pN1rD4zE,9
0.767,0.996,6,-8.86,1,0.127,0.534,0.89,0.111,0.297,138.023,4ZE4CW92F2WOFwodqilWp7,13
0.762,0.89,7,-8.762,1,0.101,0.133,0.871,0.111,0.0956,139.988,1PnKaYSmOhvJNrmK0tKrSi,13
0.721,0.864,6,-7.374,1,0.0635,0.123,0.912,0.125,0.266,138.006,4W9g3lGcBN5mZaYiIoyTQM,13
0.702,0.926,1,-4.119,0,0.0698,6.9e-05,0.889,0.0941,0.46,142.029,3rXUdYMJWdjUA4fVWd3DZN,0
0.845,0.883,7,-7.855,1,0.0785,0.000923,0.905,0.145,0.0392,140.006,0tXTzCvY9mrFT7tig4faIP,13
0.719,0.827,1,-10.967,1,0.056,0.26,0.94,0.11,0.511,142.031,3ByPPMrFnyDVq3Bn592PvA,9
0.737,0.876,10,-12.051,0,0.0711,0.335,0.955,0.112,0.785,142.017,6dcWhjw9izJoKXwEOC9Flm,8
0.695,0.831,3,-10.924,0,0.092,0.172,0.866,0.11,0.244,143.014,0L1cLZOOb2KLYtnvQ5S55b,0
0.649,0.972,6,-6.305,1,0.0613,0.00049,0.921,0.117,0.606,145.03,1uGhzrBuTrRDhJKtESEJg9,13
0.632,0.873,6,-6.225,0,0.0659,0.00762,0.827,0.127,0.0767,140.053,22hUcL07dGbisoORhdKXJh,0
0.76,0.932,10,-6.082,0,0.0514,0.000147,0.902,0.108,0.345,141.995,4nSu8OS9Gp0bIncUpvu77M,8
0.668,0.95,4,-8.518,0,0.0531,0.00323,0.834,0.151,0.407,139.991,23PP2lj6NJazK6uZS8u6JE,0
0.78,0.755,7,-10.128,1,0.103,0.158,0.899,0.11,0.169,139.008,4tmyTyuuQujNmEI7u9C937,13
0.728,0.992,1,-7.343,1,0.0696,0.00217,0.729,0.125,0.23,145.006,4w0iPMOwVPsaglKwiyEWcG,9
0.717,0.867,6,-7.599,1,0.0487,0.000432,0.877,0.111,0.309,133.987,1kY8Itxv7R4DRRAjN6gERg,13
0.617,0.967,5,-8.118,0,0.0994,0.0184,0.85,0.11,0.0633,141.0,79MWCQzYBewkBoSdBCUxM0,0
0.767,0.743,4,-10.333,0,0.335,0.0118,0.927,0.111,0.152,144.973,4zgxp0blKFyQF3InzVO9NR,10
0.684,0.88,10,-8.568,0,0.117,0.0489,0.895,0.112,0.47,144.004,1duzJkLQ0nSFSg78jYwK28,8
0.705,0.957,7,-8.362,1,0.0768,0.178,0.867,0.15,0.2,145.997,3zYtxE7E4W3oATxAvIVtPR,13
0.646,0.98,10,-7.008,0,0.0948,0.015,0.833,0.11,0.382,140.984,273hZiLcekoS5dDMHZn0uM,8
0.747,0.965,1,-7.005,0,0.17,0.00503,0.924,0.112,0.0381,139.989,1KZGtVw1RXdpLZ8tmOz7A8,0
0.756,0.993,0,-10.947,1,0.0736,0.0797,0.743,0.109,0.114,144.004,7AQIWdJWsUCdbIaXH5C70q,9
0.85,0.952,6,-11.978,0,0.365,0.445,0.899,0.103,0.633,138.998,6c0sTs9TRgXkgv03yBZMXe,18
0.766,0.992,7,-10.178,1,0.08,0.0629,0.906,0.111,0.355,137.054,7e7BeXCsu44BobwgYSPYqd,13
0.765,0.943,4,-9.247,0,0.0518,0.0118,0.915,0.11,0.29,139.0,0adYCD2HCZl3XG6Va5Xjyj,0
0.718,0.978,1,-6.313,1,0.0834,0.00207,0.78,0.101,0.577,145.025,7MeJmtpKFn8mbo80DYfg8P,9
0.787,0.778,10,-9.126,0,0.0729,0.134,0.896,0.1,0.603,136.995,3T6LnCD5gVLcZGv8q0VZht,8
0.695,0.937,10,-10.159,0,0.0532,0.00303,0.8,0.111,0.478,136.009,4Bt3rsOLZ7ernzHH3hWAcs,8
0.752,0.99,7,-6.942,1,0.106,7.15e-05,0.919,0.111,0.105,141.977,3ap1lBTTnCIKmGtJvWoROY,13
0.757,0.944,6,-11.081,1,0.118,0.0872,0.795,0.11,0.33,138.024,4Z7nIOhDKL8qx1TX6WT7d9,13
0.824,0.886,9,-9.847,0,0.171,0.235,0.401,0.105,0.237,142.983,6zT2u45A6x1K5P3Rlg695y,8
0.712,0.993,10,-5.46,0,0.0569,0.0862,0.927,0.0805,0.402,138.973,279QDn0hOIP396TWhpIdzH,8
0.757,0.987,4,-5.755,0,0.11,0.000564,0.897,0.113,0.163,145.005,157ynVuGf79iNoMgnCYzpy,0
0.714,0.941,4,-7.597,0,0.0903,0.0068,0.889,0.339,0.0718,139.991,3AFaUENQmSKzqlyDdhwKb9,0
0.779,0.659,10,-12.693,0,0.071,0.516,0.958,0.109,0.582,142.007,2SYfYXWpfK41aKjPbk2efV,8
0.698,0.968,10,-10.846,0,0.052,0.279,0.896,0.0926,0.413,149.967,6BFAfaRowB53r92iUMiPGM,8
0.668,0.996,7,-4.501,1,0.0854,0.00758,0.867,0.14,0.381,142.994,4L5VZ12fDK6J4pfYCydmaM,13
0.701,0.993,7,-6.275,1,0.0787,0.0966,0.812,0.128,0.0558,145.0,4QYTUsrzorDHKNZX4G9yY3,13
0.748,0.921,1,-9.368,1,0.0644,0.0551,0.838,0.108,0.584,136.988,0FuxLvhDsdGu6XpnxGQrAf,9
0.786,0.801,6,-9.067,1,0.132,0.0595,0.878,0.158,0.798,140.012,1RHO13MPOhHqyiWcBNB2tt,13
0.817,0.468,9,-10.621,1,0.103,0.0285,0.782,0.0826,0.762,140.007,0RH4Bjokwg2I63LSV2piSJ,13
0.76,0.72,10,-11.124,1,0.133,0.0461,0.841,0.104,0.308,145.012,5aFPNAsZWeMIs3OzKQzOwl,13
0.732,0.889,11,-9.431,0,0.0572,0.119,0.911,0.102,0.512,137.997,2MxXfbZ6BUatnTvkHiScOy,8
0.734,0.979,4,-6.915,0,0.136,0.0298,0.853,0.109,0.414,140.012,21l4AS1U1RHKkVzNmuzSLu,0
0.656,0.983,1,-7.257,0,0.0613,0.000243,0.88,0.0604,0.586,145.033,2GqABvQvsBQXHWlD4K6k4J,0
0.768,0.988,6,-6.067,0,0.0572,0.000327,0.957,0.112,0.232,142.002,45AQEgfFp8HzOZ48M2O9dZ,0
0.664,0.877,11,-7.516,1,0.0379,0.008,0.902,0.107,0.0978,136.02,47w6oj9k7PGQ2ALkMBzfyj,13
0.747,0.995,2,-8.916,1,0.0813,0.00221,0.922,0.111,0.0353,145.001,49FL2ujSu7ewlbJPbCg1Oa,9
0.759,0.904,7,-9.22,1,0.0518,0.18,0.874,0.0986,0.289,139.997,56ETm6QmnpmqBQCqj8AIxM,13
0.758,0.905,5,-9.796,0,0.118,0.105,0.925,0.109,0.168,146.994,0u0QeKyKmJomjI04J6f6ii,0
0.774,0.989,6,-7.796,1,0.0521,0.126,0.823,0.108,0.51,139.002,3t9uJNPhMDiRQ4aKqhOO5v,13
0.673,0.902,11,-7.864,0,0.0487,0.000466,0.818,0.076,0.24,140.001,7iVcYkAzNxcn02IJNmRUdA,8
0.808,0.944,7,-9.065,1,0.149,0.0029,0.892,0.108,0.305,149.958,1PLCu0l5xB0P2QxrjDeiUg,13
0.794,0.906,1,-8.55,1,0.189,0.00241,0.885,0.105,0.82,145.008,40zIB8LLGM5khUvRdQsA6r,9
0.616,0.931,7,-7.592,1,0.0606,0.0381,0.906,0.111,0.61,142.001,7AVSEukBj7Q7eg9IPCOVxR,13
0.792,0.704,8,-12.667,1,0.194,0.198,0.901,0.108,0.384,140.492,33XnrPKD9D4f722vwvKXOh,13
0.696,0.994,6,-8.436,0,0.0614,0.131,0.87,0.673,0.0729,144.018,7wZP24gY1ecE4wukCQHN2v,2
0.757,0.846,1,-10.694,1,0.0815,0.0677,0.95,0.106,0.203,144.997,2WvmZyXlrhTIJFCjs5o62g,9
0.643,0.807,6,-10.25,0,0.078,0.00271,0.911,0.449,0.118,137.998,7Cuzpwy5kpGIIx6NCYAV1R,2
0.781,0.908,6,-11.381,0,0.0846,0.0872,0.893,0.11,0.813,140.015,5lLrU4GBwQ4ymU1XIAMgOM,0
0.751,0.911,11,-9.399,0,0.0748,6.77e-05,0.919,0.111,0.4,148.025,6xzmMdM4SDXI2z8Iwz50WD,8
0.749,0.986,11,-8.297,0,0.0492,0.000538,0.883,0.111,0.221,144.025,6TFAJ1B2zzg9XEkf4jSZrt,8
0.677,0.926,7,-8.054,1,0.0717,0.000777,0.855,0.111,0.205,144.969,4rpMMW0OQ7lgkBdUN9bU53,13
0.668,0.951,4,-7.731,0,0.0576,0.000265,0.0823,0.112,0.663,142.971,4ysLIuTKRYrsWCFlCN0YQS,12
0.712,0.857,7,-7.277,1,0.0454,0.000192,0.00735,0.112,0.286,143.007,0KzrnrEh3w9vVRZxvyyoDE,11
0.742,0.856,7,-10.662,1,0.099,0.197,0.883,0.0792,0.426,143.008,4W56h5sj5y3BP2ZDJROWTY,13
0.773,0.727,10,-9.314,0,0.0605,0.109,0.893,0.107,0.841,140.02,3DhrHjNOEZpj9ue5AtDajn,8
0.779,0.938,8,-7.7,0,0.0443,0.00795,0.913,0.0482,0.623,135.01,6vhNHCMBLJFItWkeGHn4j1,8
0.751,0.885,5,-6.704,1,0.115,0.00468,0.0595,0.328,0.829,122.994,44cSdS11zb9uIkcbBMrdY6,11
0.608,0.905,9,-5.147,0,0.0491,0.0164,0.0041,0.281,0.328,132.274,6XKNucvmF71E07feYtVLji,15
0.733,0.72,0,-8.008,1,0.0669,0.028,0.024,0.104,0.633,122.064,5O9pViO9CdD9FIP7KouuIG,7
0.9,0.872,8,-8.251,1,0.183,0.0176,0.941,0.177,0.671,123.977,3kyTBZImznr9pFfciRkmGe,13
0.756,0.795,7,-8.662,0,0.0598,0.427,0.048,0.124,0.77,121.988,5Zv6uAZcEARhZRvJOnkHS1,17
0.749,0.911,5,-5.637,1,0.0866,0.0461,0.0215,0.171,0.621,128.002,2qrYoFdbH1zWue91YfNYk5,11
0.801,0.816,11,-5.368,0,0.0637,0.0418,0.0174,0.107,0.684,118.041,13hvndkXrYJvInEipmAfJt,17
0.814,0.671,6,-8.998,1,0.0416,0.16,0.00067,0.125,0.396,122.006,1djI1wvVtBVpUZeVPAyVZG,11
0.613,0.822,4,-3.995,1,0.0398,0.183,0.0,0.478,0.576,116.981,51MsIjtqDtQa36mYh1VaqZ,1
0.809,0.944,7,-4.681,1,0.0887,0.00157,0.557,0.0508,0.644,125.005,4yNAixUM9nfO8peSYvN4Wp,11
0.722,0.886,1,-8.645,0,0.0376,0.0123,0.0079,0.0998,0.917,119.941,4JN2yZvd91XBenjLcK5CjO,12
0.862,0.484,9,-13.12,0,0.0867,0.0112,0.00433,0.316,0.542,124.928,7cnS0EPwBnP9ZIdGOAOY7c,17
0.691,0.935,1,-5.828,1,0.0593,0.0119,0.806,0.307,0.886,126.021,7bgg6TYXN8OCHDli94lOKe,7
0.863,0.37,7,-14.11,1,0.122,0.0907,0.132,0.112,0.328,130.942,6kgUE4KMti95rqcpcT5dIP,6
0.781,0.966,2,-8.677,1,0.0651,0.000942,0.843,0.108,0.793,130.025,4SUmdySyoI9pIMfEs8GdYF,9
0.785,0.929,10,-3.235,0,0.103,0.00687,0.641,0.0609,0.58,121.024,5RTFkPVxMax0R84eXEp4hU,17
0.802,0.928,10,-4.906,0,0.0471,0.0541,0.384,0.331,0.947,124.981,4gg4uUTRXXRUMFs8qO3C2g,17
0.692,0.766,10,-7.596,1,0.09,0.0287,6.41e-06,0.0936,0.594,124.998,3g9aqptwJdGB0Xrnqz9hha,11
0.683,0.963,7,-9.022,1,0.0583,0.0015,0.921,0.889,0.676,125.008,6gkLCCmeMLCH9EyoQeJKeG,2
0.819,0.818,5,-7.532,1,0.107,0.00236,0.729,0.601,0.616,125.0,53o4CYK4YtTKmrnnWV6mFP,2
0.673,0.931,10,-4.326,0,0.0394,0.00037,0.487,0.044,0.929,122.023,0iiQCzqzytQsVmlkGjTGB1,17
0.634,0.883,9,-4.815,0,0.0309,0.0139,0.000255,0.406,0.662,120.005,4SHmT6WmFDwNT1KE7RyVjF,17
0.702,0.912,9,-8.687,0,0.0652,0.0773,0.309,0.0926,0.957,128.018,33tYADyL2aZctrvR59K1bQ,17
0.886,0.928,7,-8.085,1,0.211,0.000167,0.772,0.0303,0.93,128.983,2pWqCoMGMofKKOuGRRRTUd,11
0.758,0.746,5,-7.613,0,0.0514,0.104,0.708,0.0967,0.559,125.98,33ltsfCs3RzEAB55LaDG4Y,0
0.85,0.697,6,-9.367,0,0.0442,0.0601,0.173,0.0903,0.466,120.022,04C4hilfrfIkaPiUNqWNox,17
0.798,0.755,5,-8.574,0,0.0628,0.00472,0.75,0.185,0.396,128.015,2FlNz0ebiMySUYuJa0XJ9E,0
0.839,0.771,0,-5.174,1,0.0535,0.00108,0.117,0.16,0.743,130.991,7FekoEUq3N8A1zt5OZhECc,7
0.758,0.944,5,-7.915,1,0.0514,0.0468,0.152,0.174,0.878,123.006,1FW7On0viUuwDhyFayCDle,11
0.796,0.877,6,-7.901,1,0.0462,0.00476,0.89,0.0981,0.553,132.02,4fN09Zt0UkFiuSLqeCDYKe,13
0.807,0.934,6,-9.241,0,0.0882,0.00133,0.603,0.0377,0.579,126.968,1wCkje6yead8QoDkwX4ktU,0
0.797,0.806,7,-9.732,1,0.0532,0.000878,0.782,0.675,0.822,128.003,6oUCNikJAKiqxQsBu4PgQ8,2
0.825,0.78,2,-7.009,1,0.0731,0.0453,0.0362,0.115,0.71,130.033,2BxpTbiPVty66AwYhTrKbt,7
0.878,0.769,7,-10.935,1,0.0928,0.0106,0.00745,0.243,0.75,127.985,6AAWrCUg5AEHhbeJpn01s5,11
0.5,0.693,11,-6.18,0,0.045,0.0767,0.000848,0.327,0.353,121.742,7uNIojFYYoaJd1tMHWV83d,15
